Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
8973,5087258840,Nitt.butt (12/20),0,212,C Neemias Queta F Royce O'Neale G Cason Wallace PF Jaylin Williams PG Andrew Nembhard SF Jaylen Brown SG Naji Marshall UTIL Javon Small,,,
8982,5086915098,SirAggie14 (1/4),0,211.75,C Jaylin Williams F Kyle Kuzma G De'Aaron Fox PF Royce O'Neale PG Jalen Suggs SF Jarace Walker SG Naji Marshall UTIL Payton Pritchard,,,
8982,5087008313,wkeithp,0,211.75,C Neemias Queta F Jaime Jaquez Jr. G Naji Marshall PF PJ Washington PG Devin Booker SF Devin Vassell SG Cason Wallace UTIL Jaylin Williams,,,
8982,5087172900,Assy_Mcgee (16/20),0,211.75,C Bobby Portis F Gregory Jackson G Desmond Bane PF PJ Washington PG Cam Thomas SF Cameron Johnson SG Cason Wallace UTIL Paolo Banchero,,,
8982,5087197825,Lefthander.47 (3/20),0,211.75,C Jalen Duren F Trendon Watford G Nickeil Alexander-Walker PF Danny Wolf PG Javon Small SF Kyle Kuzma SG Desmond Bane UTIL Quentin Grimes,,,
8986,5086925063,patkingpin (4/20),0,211.5,C Dominick Barlow F Micah Potter G Andrew Nembhard PF Gregory Jackson PG Javon Small SF Jonathan Kuminga SG Quentin Grimes UTIL Bam Adebayo,,,
8986,5086967302,gtb2020 (2/7),0,211.5,C Alexandre Sarr F Julian Champagnie G Ajay Mitchell PF Paolo Banchero PG Ben Saraf SF Cooper Flagg SG Marcus Sasser UTIL Jalen Duren,,,
8986,5087059906,dsofiak (4/4),0,211.5,C Kel'el Ware F Cooper Flagg G Daniss Jenkins PF Trendon Watford PG Collin Gillespie SF Kyle Kuzma SG Devin Booker UTIL Nickeil Alexander-Walker,,,
8986,5087094823,mavngoose (8/20),0,211.5,C Neemias Queta F Olivier-Maxence Prosper G Javon Small PF Will Riley PG Tre Johnson SF Rayan Rupert SG Desmond Bane UTIL Gregory Jackson,,,
8986,5087100839,garyyoung (12/20),0,211.5,C Onyeka Okongwu F Jalen Wilson G Nickeil Alexander-Walker PF Jalen Johnson PG CJ McCollum SF Devin Vassell SG Drake Powell UTIL Nic Claxton,,,
8986,5087120246,melsap,0,211.5,C Bam Adebayo F Kyle Kuzma G Davion Mitchell PF PJ Washington PG Payton Pritchard SF Cason Wallace SG Christian Braun UTIL Alexandre Sarr,,,
8986,5087159728,cd.law217 (4/20),0,211.5,C Onyeka Okongwu F Kyle Kuzma G Collin Gillespie PF Tobias Harris PG Davion Mitchell SF Desmond Bane SG CJ McCollum UTIL Neemias Queta,,,
8986,5087235391,mikebio,0,211.5,C Onyeka Okongwu F Javonte Green G Payton Pritchard PF Will Riley PG Trae Young SF Jaylen Brown SG Cason Wallace UTIL AJ Green,,,
8994,5087076750,backyardbomber (5/12),0,211.25,C Jonas Valanciunas F Jalen Johnson G Max Christie PF Giannis Antetokounmpo PG Ryan Rollins SF Alex Caruso SG Luguentz Dort UTIL Tre Johnson,,,
8994,5087120780,N0MADAWG (2/2),0,211.25,C Nikola Jokic F Kevin Huerter G Ochai Agbaji PF Gregory Jackson PG Dylan Harper SF Sam Hauser SG Luguentz Dort UTIL Victor Wembanyama,,,
8996,5087102220,imdpriest,0,211,C Daniel Gafford F Jaime Jaquez Jr. G Christian Braun PF Jaylin Williams PG Javon Small SF Desmond Bane SG Isaiah Joe UTIL Chet Holmgren,,,
8996,5087154803,burtbarber88,0,211,C Nic Claxton F Desmond Bane G Ajay Mitchell PF Chet Holmgren PG CJ McCollum SF Devin Vassell SG Nickeil Alexander-Walker UTIL Keldon Johnson,,,
8996,5087254809,2BCN (12/12),0,211,C Ivica Zubac F Gregory Jackson G Nickeil Alexander-Walker PF PJ Washington PG Collin Gillespie SF Devin Vassell SG Desmond Bane UTIL Kyle Kuzma,,,
8999,5087216207,DirkDiggler_863 (1/2),0,210.75,C Marvin Bagley III F Trendon Watford G Jalen Green PF Gregory Jackson PG Devin Booker SF Rayan Rupert SG Isaiah Joe UTIL Victor Wembanyama,,,
8999,5087242229,TheGM9212 (1/2),0,210.75,C Neemias Queta F Paolo Banchero G Javon Small PF Jaylin Williams PG Ethan Thompson SF Jonathan Kuminga SG Marcus Sasser UTIL Jaylen Brown,,,
8999,5087248497,ANewLife (1/4),0,210.75,C Julian Reese F Desmond Bane G Cooper Flagg PF Royce O'Neale PG Collin Gillespie SF Kyle Kuzma SG Jalen Green UTIL Ajay Mitchell,,,
9002,5086463117,motorcitymiracle (2/2),0,210.5,C Khaman Maluach F Ronald Holland II G Ben Saraf PF Jonathan Kuminga PG Cade Cunningham SF Desmond Bane SG Devin Booker UTIL Kyle Kuzma,,,
9002,5086797848,cri-tical,0,210.5,C Nikola Jokic F Carter Bryant G Isaiah Joe PF Ronald Holland II PG Ajay Mitchell SF Kevin Huerter SG Christian Braun UTIL Victor Wembanyama,,,
9002,5087058090,bigtime2003 (5/20),0,210.5,C Olivier-Maxence Prosper F Jalen Wilson G Drake Powell PF Danny Wolf PG Ben Saraf SF Cooper Flagg SG Tyler Herro UTIL Nikola Jokic,,,
9002,5087081513,willmcbrinn,0,210.5,C Bam Adebayo F Danny Wolf G Collin Gillespie PF Tristan da Silva PG De'Aaron Fox SF Jonathan Kuminga SG Isaiah Joe UTIL Cameron Payne,,,
9002,5087160683,ecape (3/19),0,210.5,C Jay Huff F Keldon Johnson G CJ McCollum PF Kyle Kuzma PG Devin Booker SF Cooper Flagg SG Desmond Bane UTIL Julian Reese,,,
9002,5087181428,jtoracing,0,210.5,C Jalen Duren F Kyle Kuzma G Max Christie PF Tobias Harris PG Trae Young SF Desmond Bane SG Naji Marshall UTIL Brandon Williams,,,
9008,5087076655,matherne1 (2/4),0,210.25,C Danny Wolf F Dalen Terry G Ajay Mitchell PF Chet Holmgren PG De'Aaron Fox SF Cooper Flagg SG Payton Pritchard UTIL Jaylin Williams,,,
9008,5087179130,Homertom1,0,210.25,C Bam Adebayo F Noah Clowney G Isaiah Joe PF Kyle Kuzma PG Cooper Flagg SF Pelle Larsson SG Brandon Williams UTIL Royce O'Neale,,,
9010,5086808186,schwaby01 (16/20),0,210,C Danny Wolf F Paolo Banchero G VJ Edgecombe PF Dominick Barlow PG Quentin Grimes SF Rayan Rupert SG Cameron Payne UTIL Javon Small,,,
9010,5086870415,Snakesupreme8103 (5/6),0,210,C Danny Wolf F Ousmane Dieng G Jevon Carter PF Paolo Banchero PG De'Aaron Fox SF Jarace Walker SG Jalen Green UTIL Jaylin Williams,,,
9010,5087076188,HBWILLIE2006 (4/20),0,210,C Danny Wolf F Dominick Barlow G Cooper Flagg PF Jalen Wilson PG Cade Cunningham SF Rayan Rupert SG Jahmai Mashack UTIL Paolo Banchero,,,
9010,5087107159,JET46254,0,210,C Jalen Duren F Dominick Barlow G Duncan Robinson PF Aaron Gordon PG Jamal Murray SF Jaime Jaquez Jr. SG Quentin Grimes UTIL Keldon Johnson,,,
9010,5087159975,schuco1973,0,210,C Bam Adebayo F Julian Champagnie G Desmond Bane PF Royce O'Neale PG Collin Gillespie SF Bilal Coulibaly SG Tre Johnson UTIL Jaylin Williams,,,
9010,5087242595,ARoman24 (9/12),0,210,C Danny Wolf F Dominick Barlow G Andrew Nembhard PF Giannis Antetokounmpo PG Cade Cunningham SF Jabari Walker SG Drake Powell UTIL Jonathan Kuminga,,,
9010,5087257569,CMSM55 (1/20),0,210,C Jaylin Williams F Dominick Barlow G Andrew Nembhard PF Chet Holmgren PG Collin Gillespie SF Jaime Jaquez Jr. SG Desmond Bane UTIL Justin Edwards,,,
9017,5086856684,BIGROB1974,0,209.75,C Danny Wolf F Paolo Banchero G Collin Gillespie PF Trendon Watford PG Kevin Porter Jr. SF Justin Edwards SG Desmond Bane UTIL Jonathan Kuminga,,,
9017,5086966053,herbiescot,0,209.75,C Bam Adebayo F Tobias Harris G Desmond Bane PF Kyle Kuzma PG Cooper Flagg SF Keldon Johnson SG Christian Braun UTIL Ben Sheppard,,,
9017,5086987589,DJIRWIN (1/4),0,209.75,C Jalen Duren F Olivier-Maxence Prosper G VJ Edgecombe PF Julian Champagnie PG Cameron Payne SF Bilal Coulibaly SG Quentin Grimes UTIL Nic Claxton,,,
9017,5087069399,Gunnes-2019 (4/20),0,209.75,C Jay Huff F Kyle Kuzma G Isaiah Joe PF Jaylin Williams PG Nickeil Alexander-Walker SF Desmond Bane SG Devin Booker UTIL Baylor Scheierman,,,
9017,5087100804,jirish35 (3/5),0,209.75,C Neemias Queta F Ben Sheppard G Baylor Scheierman PF Simone Fontecchio PG Derrick White SF Jaylen Brown SG Terance Mann UTIL Shai Gilgeous-Alexander,,,
9017,5087236322,guitar247 (20/20),0,209.75,C Bam Adebayo F Ausar Thompson G Kasparas Jakucionis PF Danny Wolf PG Jordan Goodwin SF Jaime Jaquez Jr. SG Jaylen Brown UTIL Olivier-Maxence Prosper,,,
9023,5086934613,greendose (12/20),0,209.5,C Nic Claxton F Trendon Watford G Davion Mitchell PF Paolo Banchero PG Cooper Flagg SF Jaime Jaquez Jr. SG Dylan Harper UTIL Gregory Jackson,,,
9023,5086984922,scrickman (18/20),0,209.5,C Marvin Bagley III F Danny Wolf G Max Christie PF Gregory Jackson PG Javon Small SF Rayan Rupert SG Jaylen Brown UTIL Victor Wembanyama,,,
9023,5087035773,Donheit (18/20),0,209.5,C Bam Adebayo F Corey Kispert G Drake Powell PF Jalen Johnson PG Nickeil Alexander-Walker SF Ousmane Dieng SG CJ McCollum UTIL Kasparas Jakucionis,,,
9026,5087010550,comiskey11,0,209.25,C Marvin Bagley III F Noah Clowney G Duncan Robinson PF Paolo Banchero PG Trae Young SF Jonathan Kuminga SG Kevin Porter Jr. UTIL Devin Vassell,,,
9026,5087071318,natchez (2/9),0,209.25,C Jalen Duren F Gregory Jackson G Davion Mitchell PF Danny Wolf PG Cade Cunningham SF Devin Vassell SG Aaron Nesmith UTIL Olivier-Maxence Prosper,,,
9026,5087143078,Bellyball422 (1/2),0,209.25,C Nikola Jokic F Danny Wolf G Javon Small PF Trendon Watford PG Ben Saraf SF Kobe Brown SG Jahmai Mashack UTIL Victor Wembanyama,,,
9026,5087143079,Bellyball422 (2/2),0,209.25,C Nikola Jokic F Danny Wolf G Javon Small PF Trendon Watford PG Ben Saraf SF Kobe Brown SG Jahmai Mashack UTIL Victor Wembanyama,,,
9026,5087172575,OutdoorJuan,0,209.25,C Micah Potter F Keldon Johnson G Jordan Goodwin PF Paolo Banchero PG Javon Small SF Kyle Kuzma SG Desmond Bane UTIL Cooper Flagg,,,
9026,5087172891,Assy_Mcgee (7/20),0,209.25,C Jay Huff F Jaylin Williams G De'Aaron Fox PF Will Riley PG Collin Gillespie SF Jaime Jaquez Jr. SG Cameron Payne UTIL Jalen Green,,,
9032,5086546657,bl3rf (5/10),0,209,C Danny Wolf F Paolo Banchero G Cooper Flagg PF Trendon Watford PG Javon Small SF Desmond Bane SG Isaiah Joe UTIL Olivier-Maxence Prosper,,,
9032,5086753501,melvincali (10/20),0,209,C Dominick Barlow F Olivier-Maxence Prosper G Bruce Brown PF Trendon Watford PG Cade Cunningham SF Jalen Green SG VJ Edgecombe UTIL Gregory Jackson,,,
9032,5086977626,Srusso1966,0,209,C Nic Claxton F PJ Washington G Naji Marshall PF Noah Clowney PG De'Aaron Fox SF Jaime Jaquez Jr. SG Desmond Bane UTIL Neemias Queta,,,
9032,5087037678,jayrob2023,0,209,C Obi Toppin F Jaylin Williams G Daniss Jenkins PF Jalen Johnson PG Dru Smith SF Cooper Flagg SG Desmond Bane UTIL Daniel Gafford,,,
9032,5087099672,pattman19 (4/7),0,209,C Alexandre Sarr F Trendon Watford G Trae Young PF Obi Toppin PG Cade Cunningham SF Jabari Walker SG Devin Booker UTIL Simone Fontecchio,,,
9032,5087172797,jpreda (16/20),0,209,C Oso Ighodaro F Trendon Watford G Cameron Payne PF Jaylin Williams PG Javon Small SF Jonathan Kuminga SG Jalen Green UTIL Bam Adebayo,,,
9038,5086961202,treyyyyyy56 (8/8),0,208.75,C Myles Turner F Kyle Kuzma G Ryan Rollins PF Giannis Antetokounmpo PG Kevin Porter Jr. SF Javonte Green SG Cam Thomas UTIL Davion Mitchell,,,
9038,5087037686,dawkpac (5/5),0,208.75,C Kel'el Ware F Ousmane Dieng G Quentin Grimes PF Paolo Banchero PG Javon Small SF Julian Champagnie SG Cason Wallace UTIL De'Aaron Fox,,,
9038,5087097141,Shane35678 (2/2),0,208.75,C Jalen Duren F Cason Wallace G Stephon Castle PF Will Riley PG Cooper Flagg SF Jonathan Kuminga SG Cameron Payne UTIL Simone Fontecchio,,,
9038,5087124921,OmarOrozco7 (10/20),0,208.75,C Kel'el Ware F Gregory Jackson G Cade Cunningham PF Danny Wolf PG Ethan Thompson SF Jaime Jaquez Jr. SG VJ Edgecombe UTIL Jaylen Wells,,,
9038,5087172379,ecape (8/19),0,208.75,C Jay Huff F Jaylen Brown G Christian Braun PF Cameron Johnson PG Cooper Flagg SF Kyle Kuzma SG Cameron Payne UTIL Ronald Holland II,,,
9038,5087248828,ducanm07 (1/2),0,208.75,C Alexandre Sarr F Cooper Flagg G Stephon Castle PF Micah Potter PG CJ McCollum SF Ochai Agbaji SG Cameron Payne UTIL Collin Gillespie,,,
9044,5086922424,joywilliams,0,208.5,C Kel'el Ware F Jaime Jaquez Jr. G Andrew Nembhard PF Jonathan Kuminga PG Nickeil Alexander-Walker SF Pelle Larsson SG Naji Marshall UTIL Payton Pritchard,,,
9044,5087089060,kingmax196 (3/8),0,208.5,C Neemias Queta F Jalen Green G CJ McCollum PF Jalen Johnson PG Nickeil Alexander-Walker SF Jonathan Kuminga SG Ochai Agbaji UTIL Gabe Vincent,,,
9044,5087164952,zone1blitz (17/20),0,208.5,C Myles Turner F Olivier-Maxence Prosper G Payton Pritchard PF Jalen Johnson PG Ben Saraf SF Corey Kispert SG Nickeil Alexander-Walker UTIL Kevin Porter Jr.,,,
9044,5087255306,donald32839 (4/6),0,208.5,C Alexandre Sarr F Justin Champagnie G Ben Saraf PF Royce O'Neale PG De'Aaron Fox SF Cooper Flagg SG VJ Edgecombe UTIL Jay Huff,,,
9048,5086823003,KAOS2022 (1/2),0,208.25,C Nikola Jokic F Kyle Kuzma G Isaiah Joe PF Royce O'Neale PG Tre Johnson SF Desmond Bane SG Terance Mann UTIL Jay Huff,,,
9048,5086855847,Mello-Lorello (1/2),0,208.25,C Julian Reese F Dalen Terry G Cade Cunningham PF Jalen Johnson PG Shai Gilgeous-Alexander SF Ochai Agbaji SG Hugo Gonzalez UTIL Luke Kornet,,,
9048,5086914455,johnnyd74 (15/20),0,208.25,C Jalen Duren F Jaime Jaquez Jr. G Christian Braun PF Kyle Kuzma PG Collin Gillespie SF Jalen Green SG Isaiah Joe UTIL Alexandre Sarr,,,
9048,5087076935,Ivaldry (2/5),0,208.25,C Jaylin Williams F Gregory Jackson G Javon Small PF Jonathan Kuminga PG Ben Saraf SF Cooper Flagg SG Desmond Bane UTIL Payton Pritchard,,,
9048,5087135763,justspunk (17/17),0,208.25,C Olivier-Maxence Prosper F Micah Potter G Cade Cunningham PF Dominick Barlow PG Shai Gilgeous-Alexander SF Carter Bryant SG Tre Johnson UTIL Jaylin Williams,,,
9048,5087160672,SkipMcCarthy (18/20),0,208.25,C Jalen Duren F Jalen Johnson G Javon Small PF Danny Wolf PG Ben Saraf SF Desmond Bane SG Ochai Agbaji UTIL Jaylin Williams,,,
9054,5086934602,greendose (1/20),0,208,C Marvin Bagley III F Gregory Jackson G Naji Marshall PF Giannis Antetokounmpo PG Cooper Flagg SF Jaime Jaquez Jr. SG Dylan Harper UTIL Trendon Watford,,,
9054,5086982579,CharlesWayne28,0,208,C Nikola Jokic F Devin Vassell G Marcus Sasser PF Jaylin Williams PG Collin Gillespie SF Will Riley SG Tre Johnson UTIL Myles Turner,,,
9054,5087138751,BleedORANGE (8/12),0,208,C Bam Adebayo F Jaime Jaquez Jr. G Davion Mitchell PF Giannis Antetokounmpo PG Kasparas Jakucionis SF Ousmane Dieng SG CJ McCollum UTIL Ethan Thompson,,,
9054,5087157429,Ajclan323 (15/20),0,208,C Jalen Duren F Olivier-Maxence Prosper G Cade Cunningham PF Tobias Harris PG Ryan Nembhard SF Jaime Jaquez Jr. SG Cameron Payne UTIL Davion Mitchell,,,
9054,5087216144,futuro (3/4),0,208,C Jalen Duren F Giannis Antetokounmpo G Max Christie PF Danny Wolf PG Javon Small SF Cooper Flagg SG Marcus Sasser UTIL Trendon Watford,,,
9059,5086890551,Paulmann13,0,207.75,C Nikola Jokic F Ochai Agbaji G Daniss Jenkins PF Kyle Kuzma PG Cooper Flagg SF Jaime Jaquez Jr. SG CJ McCollum UTIL Dru Smith,,,
9059,5086925071,patkingpin (12/20),0,207.75,C Kel'el Ware F Gregory Jackson G Javon Small PF Olivier-Maxence Prosper PG Payton Pritchard SF Jaime Jaquez Jr. SG VJ Edgecombe UTIL Collin Gillespie,,,
9059,5086950402,TheUpset1029 (2/7),0,207.75,C Nic Claxton F Desmond Bane G Nickeil Alexander-Walker PF Giannis Antetokounmpo PG Kyle Lowry SF Kyle Kuzma SG Ochai Agbaji UTIL Stephon Castle,,,
9059,5087084348,Carsnic614 (4/4),0,207.75,C Myles Turner F Cameron Johnson G Jamal Murray PF Jonathan Kuminga PG Javon Small SF Julian Champagnie SG Nickeil Alexander-Walker UTIL Jaylin Williams,,,
9059,5087138585,lifelongbuc (2/5),0,207.75,C Alexandre Sarr F Cameron Johnson G Naji Marshall PF Jaylin Williams PG Jalen Suggs SF Jaime Jaquez Jr. SG Quentin Grimes UTIL Keldon Johnson,,,
9059,5087150867,clavijo (10/10),0,207.75,C Onyeka Okongwu F Sam Hauser G Davion Mitchell PF Giannis Antetokounmpo PG Bub Carrington SF Cameron Johnson SG Isaiah Joe UTIL CJ McCollum,,,
9059,5087172782,jpreda (1/20),0,207.75,C Jalen Duren F Ousmane Dieng G Cameron Payne PF Jaylin Williams PG Cade Cunningham SF Tristan da Silva SG Marcus Sasser UTIL Daniel Gafford,,,
9059,5087207397,hokesfight24 (4/8),0,207.75,C Danny Wolf F Trendon Watford G Javon Small PF Paolo Banchero PG Trae Young SF Desmond Bane SG Kam Jones UTIL Jaime Jaquez Jr.,,,
9059,5087207398,hokesfight24 (5/8),0,207.75,C Danny Wolf F Trendon Watford G Javon Small PF Paolo Banchero PG Trae Young SF Desmond Bane SG Kam Jones UTIL Jaime Jaquez Jr.,,,
9068,5086848163,jsmoove34 (2/4),0,207.5,C Nic Claxton F Keldon Johnson G Dylan Harper PF Gregory Jackson PG Shai Gilgeous-Alexander SF Cameron Johnson SG VJ Edgecombe UTIL Tim Hardaway Jr.,,,
9068,5086998810,ksd23 (19/20),0,207.5,C Victor Wembanyama F Danny Wolf G Desmond Bane PF Olivier-Maxence Prosper PG Javon Small SF Rayan Rupert SG Keldon Johnson UTIL Onyeka Okongwu,,,
9068,5087010378,foutah (6/10),0,207.5,C Wendell Carter Jr. F Devin Vassell G Cason Wallace PF Chet Holmgren PG Trae Young SF Cameron Johnson SG CJ McCollum UTIL Myles Turner,,,
9068,5087016872,GATOR4EVA (1/6),0,207.5,C Danny Wolf F Myron Gardner G VJ Edgecombe PF Trendon Watford PG Trae Young SF Tristan da Silva SG Desmond Bane UTIL Cooper Flagg,,,
9068,5087258836,Nitt.butt (8/20),0,207.5,C Myles Turner F Gregory Jackson G Nickeil Alexander-Walker PF Tobias Harris PG Shai Gilgeous-Alexander SF Tim Hardaway Jr. SG CJ McCollum UTIL Luke Kornet,,,
9073,5086808187,schwaby01 (17/20),0,207.25,C Kel'el Ware F Paolo Banchero G Javon Small PF Jabari Walker PG Collin Gillespie SF Julian Champagnie SG VJ Edgecombe UTIL Olivier-Maxence Prosper,,,
9073,5086903521,bigshahw,0,207.25,C Neemias Queta F Jonathan Kuminga G Bruce Brown PF Tobias Harris PG CJ McCollum SF Devin Vassell SG Duncan Robinson UTIL Jalen Green,,,
9073,5087140642,ccc0017 (20/20),0,207.25,C Paul Reed F Olivier-Maxence Prosper G Andrew Nembhard PF Trendon Watford PG Cade Cunningham SF Cooper Flagg SG Quentin Grimes UTIL Rayan Rupert,,,
9073,5087189443,johnnylight707 (3/3),0,207.25,C Jalen Duren F Giannis Antetokounmpo G Jared McCain PF Tobias Harris PG Quentin Grimes SF Tristan da Silva SG Cameron Payne UTIL Julian Reese,,,
9073,5087215695,DaBears1242 (1/3),0,207.25,C Dominick Barlow F Devin Vassell G Cooper Flagg PF Olivier-Maxence Prosper PG Collin Gillespie SF Jaime Jaquez Jr. SG Desmond Bane UTIL Jaylin Williams,,,
9073,5087249616,kewlfuhl (8/13),0,207.25,C Olivier-Maxence Prosper F Noah Clowney G Tyler Herro PF Gregory Jackson PG Cameron Payne SF Desmond Bane SG Jalen Green UTIL Jay Huff,,,
9079,5086628792,taka082576 (4/20),0,207,C Danny Wolf F Jonathan Kuminga G Jalen Suggs PF Simone Fontecchio PG Cooper Flagg SF Jabari Walker SG Desmond Bane UTIL VJ Edgecombe,,,
9079,5086984601,denhttdy,0,207,C Neemias Queta F Kevin Huerter G Cason Wallace PF Gregory Jackson PG Cooper Flagg SF Desmond Bane SG Payton Pritchard UTIL Jaylin Williams,,,
9079,5087200025,Sellers6693,0,207,C Bam Adebayo F Tristan da Silva G Isaiah Joe PF Sam Hauser PG Nickeil Alexander-Walker SF Kyle Kuzma SG Desmond Bane UTIL Myles Turner,,,
9079,5087232324,twright7 (1/2),0,207,C Jaylin Williams F Gregory Jackson G Collin Gillespie PF Jabari Walker PG Javon Small SF Rayan Rupert SG VJ Edgecombe UTIL Paolo Banchero,,,
9079,5087265843,TheFH (2/14),0,207,C Dominick Barlow F Olivier-Maxence Prosper G Jahmai Mashack PF Trendon Watford PG Javon Small SF Desmond Bane SG VJ Edgecombe UTIL Payton Pritchard,,,
9084,5086978501,hammar01,0,206.75,C Onyeka Okongwu F PJ Washington G CJ McCollum PF Aaron Gordon PG Brandon Williams SF Jaime Jaquez Jr. SG Pelle Larsson UTIL Jaylin Williams,,,
9084,5087002198,Ammomaz (2/3),0,206.75,C Nic Claxton F Devin Vassell G Collin Gillespie PF Kyle Kuzma PG De'Aaron Fox SF Jaime Jaquez Jr. SG CJ McCollum UTIL Onyeka Okongwu,,,
9084,5087049724,crownprinc (1/2),0,206.75,C Alexandre Sarr F Isaiah Stewart G Dylan Harper PF Jalen Johnson PG Cade Cunningham SF Noah Penda SG Cam Thomas UTIL Tre Johnson,,,
9084,5087067584,tnttonyd,0,206.75,C Jalen Duren F Justin Champagnie G Tre Johnson PF Cameron Johnson PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Max Christie UTIL Kyle Kuzma,,,
9084,5087250490,kewlfuhl (9/13),0,206.75,C Olivier-Maxence Prosper F Danny Wolf G Payton Pritchard PF Gregory Jackson PG CJ McCollum SF Desmond Bane SG VJ Edgecombe UTIL Royce O'Neale,,,
9089,5086413496,georgekontos,0,206.5,C Nikola Jokic F Dominick Barlow G Ochai Agbaji PF Micah Potter PG Cooper Flagg SF Julian Champagnie SG VJ Edgecombe UTIL Simone Fontecchio,,,
9089,5086952636,treyyyyyy56 (3/8),0,206.5,C Jaylin Williams F Sam Hauser G Keldon Johnson PF Chet Holmgren PG Shai Gilgeous-Alexander SF Alex Caruso SG Luguentz Dort UTIL Payton Pritchard,,,
9089,5087100398,pattman19 (5/7),0,206.5,C Jalen Duren F Trendon Watford G Trae Young PF Simone Fontecchio PG Cade Cunningham SF Jabari Walker SG Dylan Harper UTIL Alexandre Sarr,,,
9089,5087190044,chrisGlee,0,206.5,C Onyeka Okongwu F Jaylin Williams G Cooper Flagg PF Julian Champagnie PG Dylan Harper SF Ousmane Dieng SG Brandon Williams UTIL Ryan Rollins,,,
9093,5086803890,Stoneamaker (13/20),0,206.25,C Jaylin Williams F Olivier-Maxence Prosper G Kam Jones PF Paolo Banchero PG De'Aaron Fox SF Devin Vassell SG Jahmai Mashack UTIL Trendon Watford,,,
9093,5087115510,Dave2zone (8/16),0,206.25,C Bam Adebayo F Jaylin Williams G Stephon Castle PF Myron Gardner PG Davion Mitchell SF Ochai Agbaji SG Desmond Bane UTIL Nic Claxton,,,
9093,5087219614,bystorm80 (16/20),0,206.25,C Victor Wembanyama F Trendon Watford G Corey Kispert PF Danny Wolf PG Javon Small SF Jaylen Brown SG Desmond Bane UTIL Rayan Rupert,,,
9096,5086628790,taka082576 (2/20),0,206,C Kel'el Ware F Jaylin Williams G Ben Saraf PF Jabari Walker PG Payton Pritchard SF Ousmane Dieng SG Cameron Payne UTIL Nikola Jokic,,,
9096,5087239358,jeffsan,0,206,C Julian Reese F PJ Washington G Naji Marshall PF Kyle Kuzma PG Cade Cunningham SF Devin Vassell SG Stephon Castle UTIL Nic Claxton,,,
9098,5086843686,KV916 (3/4),0,205.75,C Neemias Queta F Jonathan Kuminga G Pelle Larsson PF PJ Washington PG Andrew Nembhard SF Jaime Jaquez Jr. SG VJ Edgecombe UTIL Cameron Johnson,,,
